var,bin,bin_lo,bin_hi,bin_mid,n,pos_rate,method,brier,logloss,ece,acc@0.5,f1@0.5,brier_base,ece_base,logloss_base,delta_brier,delta_ece,delta_logloss
EBV_SFD98,4,-0.46109152436256406,-0.3042021244764328,-0.38264682441949843,100000,0.34142,beta,0.07048913097002527,0.2333210259522765,0.006000996826450126,0.90159,0.8533229994187173,0.07730117918659057,0.0586317329161194,0.2561344229748618,-0.0068120482165653085,-0.052630736089669276,-0.02281339702258528
EBV_SFD98,4,-0.46109152436256406,-0.3042021244764328,-0.38264682441949843,100000,0.34142,isotonic,0.07046821789368367,0.2332068619304323,0.004534297896398464,0.90165,0.8541255691846754,0.07730117918659057,0.0586317329161194,0.2561344229748618,-0.006832961292906906,-0.05409743501972094,-0.022927561044429473
EBV_SFD98,4,-0.46109152436256406,-0.3042021244764328,-0.38264682441949843,100000,0.34142,magaware_platt,0.07051617593410148,0.2333925495182022,0.006916632376088285,0.90182,0.8532699665231946,0.07730117918659057,0.0586317329161194,0.2561344229748618,-0.006785003252489097,-0.05171510054003112,-0.022741873456659567
EBV_SFD98,4,-0.46109152436256406,-0.3042021244764328,-0.38264682441949843,100000,0.34142,magbinned_beta,0.07047486465115388,0.23323798978261565,0.004853700006576436,0.90146,0.8533805499345316,0.07730117918659057,0.0586317329161194,0.2561344229748618,-0.006826314535436695,-0.053778032909542965,-0.02289643319224613
EBV_SFD98,4,-0.46109152436256406,-0.3042021244764328,-0.38264682441949843,100000,0.34142,magbinned_isotonic,0.07049560626375777,0.2338791076072488,0.004233789002914928,0.90187,0.854387084328768,0.07730117918659057,0.0586317329161194,0.2561344229748618,-0.006805572922832806,-0.054397943913204475,-0.022255315367612966
EBV_SFD98,5,-0.3042021244764328,-0.09104941934347142,-0.19762577190995212,100000,0.34111,uncalibrated,0.07816766012127639,0.259271212693421,0.06069446379026454,0.89218,0.8532462229481421,0.07816766012127639,0.06069446379026454,0.259271212693421,0.0,0.0,0.0
EBV_SFD98,5,-0.3042021244764328,-0.09104941934347142,-0.19762577190995212,100000,0.34111,beta,0.07072859763426684,0.23495799648210225,0.004793042653780253,0.90264,0.8556303567721463,0.07816766012127639,0.06069446379026454,0.259271212693421,-0.007439062487009554,-0.05590142113648429,-0.024313216211318767
EBV_SFD98,5,-0.3042021244764328,-0.09104941934347142,-0.19762577190995212,100000,0.34111,isotonic,0.07069948212105534,0.23481902827968307,0.0038386599686437385,0.9027,0.8563625627398878,0.07816766012127639,0.06069446379026454,0.259271212693421,-0.007468178000221051,-0.0568558038216208,-0.02445218441373795
EBV_SFD98,5,-0.3042021244764328,-0.09104941934347142,-0.19762577190995212,100000,0.34111,magaware_platt,0.07073207353865511,0.23488460153031818,0.005318223900861662,0.90256,0.8549697853719525,0.07816766012127639,0.06069446379026454,0.259271212693421,-0.007435586582621279,-0.05537623988940288,-0.02438661116310284
EBV_SFD98,5,-0.3042021244764328,-0.09104941934347142,-0.19762577190995212,100000,0.34111,magbinned_beta,0.07069774030829998,0.23482144846859196,0.003795007223321815,0.9025,0.8555041792637382,0.07816766012127639,0.06069446379026454,0.259271212693421,-0.007469919812976414,-0.05689945656694272,-0.024449764224829057
EBV_SFD98,5,-0.3042021244764328,-0.09104941934347142,-0.19762577190995212,100000,0.34111,magbinned_isotonic,0.07072325100908283,0.23563234773654046,0.004234501238448408,0.9024,0.8557578623788129,0.07816766012127639,0.06069446379026454,0.259271212693421,-0.007444409112193559,-0.05645996255181613,-0.023638864956880556
EBV_SFD98,6,-0.09104941934347142,0.1978574171662332,0.05340399891138089,100000,0.333,uncalibrated,0.07845701191767543,0.25959948985699216,0.06141121975476369,0.89178,0.8495523550019463,0.07845701191767543,0.06141121975476369,0.25959948985699216,0.0,0.0,0.0
EBV_SFD98,6,-0.09104941934347142,0.1978574171662332,0.05340399891138089,100000,0.333,beta,0.07088052769633607,0.2345148276716379,0.0038389292496412175,0.90176,0.8509437397584512,0.07845701191767543,0.06141121975476369,0.25959948985699216,-0.007576484221339358,-0.05757229050512248,-0.025084662185354267
EBV_SFD98,6,-0.09104941934347142,0.1978574171662332,0.05340399891138089,100000,0.333,isotonic,0.07084384566696332,0.23438366672513664,0.0031225632189893185,0.90197,0.8519832701686573,0.07845701191767543,0.06141121975476369,0.25959948985699216,-0.007613166250712108,-0.05828865653577437,-0.025215823131855525
EBV_SFD98,6,-0.09104941934347142,0.1978574171662332,0.05340399891138089,100000,0.333,magaware_platt,0.07087734066379985,0.23452646622016524,0.0051719658841310814,0.90145,0.8499657456040192,0.07845701191767543,0.06141121975476369,0.25959948985699216,-0.007579671253875583,-0.05623925387063261,-0.025073023636826924
EBV_SFD98,6,-0.09104941934347142,0.1978574171662332,0.05340399891138089,100000,0.333,magbinned_beta,0.07084707605059293,0.23434311474314565,0.0035490640774497283,0.90154,0.8507322397744156,0.07845701191767543,0.06141121975476369,0.25959948985699216,-0.007609935867082501,-0.05786215567731397,-0.025256375113846513
EBV_SFD98,6,-0.09104941934347142,0.1978574171662332,0.05340399891138089,100000,0.333,magbinned_isotonic,0.07087736231574834,0.23448812102397953,0.0031709103195444286,0.90149,0.8510471006275043,0.07845701191767543,0.06141121975476369,0.25959948985699216,-0.007579649601927085,-0.05824030943521926,-0.025111368833012626
EBV_SFD98,7,0.1978574171662332,0.5610196471214295,0.37943853214383133,100000,0.31502,uncalibrated,0.07461669456754484,0.2481547868749503,0.05865490771068203,0.89654,0.8477140922605906,0.07461669456754484,0.05865490771068203,0.2481547868749503,0.0,0.0,0.0
EBV_SFD98,7,0.1978574171662332,0.5610196471214295,0.37943853214383133,100000,0.31502,beta,0.06751882449410343,0.22431314984942044,0.0039148722852226535,0.90672,0.850171865463073,0.07461669456754484,0.05865490771068203,0.2481547868749503,-0.007097870073441412,-0.05474003542545938,-0.023841637025529855
EBV_SFD98,7,0.1978574171662332,0.5610196471214295,0.37943853214383133,100000,0.31502,isotonic,0.06751123297846963,0.22420400889229045,0.0035484839967075917,0.90709,0.8515126815937095,0.07461669456754484,0.05865490771068203,0.2481547868749503,-0.007105461589075213,-0.055106423713974444,-0.02395077798265985
EBV_SFD98,7,0.1978574171662332,0.5610196471214295,0.37943853214383133,100000,0.31502,magaware_platt,0.06751579060735807,0.22429122625333986,0.005113791354756168,0.90669,0.8495703622499153,0.07461669456754484,0.05865490771068203,0.2481547868749503,-0.007100903960186769,-0.053541116355925865,-0.023863560621610436
EBV_SFD98,7,0.1978574171662332,0.5610196471214295,0.37943853214383133,100000,0.31502,magbinned_beta,0.06749126677617234,0.22420024625218155,0.0033492318823019553,0.90685,0.8505942547355927,0.07461669456754484,0.05865490771068203,0.2481547868749503,-0.007125427791372499,-0.05530567582838008,-0.02395454062276875
EBV_SFD98,7,0.1978574171662332,0.5610196471214295,0.37943853214383133,100000,0.31502,magbinned_isotonic,0.06753046417603893,0.22506261643605852,0.00265304710792138,0.90674,0.8506980020491803,0.07461669456754484,0.05865490771068203,0.2481547868749503,-0.00708623039150591,-0.056001860602760654,-0.02309217043889178
EBV_SFD98,8,0.5610196471214295,1.2113310098648071,0.8861753284931183,100000,0.31215,uncalibrated,0.07442539806565246,0.24679615963273274,0.05912394726020469,0.89683,0.8469083408763781,0.07442539806565246,0.05912394726020469,0.24679615963273274,0.0,0.0,0.0
EBV_SFD98,8,0.5610196471214295,1.2113310098648071,0.8861753284931183,100000,0.31215,beta,0.06708787522165657,0.2224799537907281,0.004026405254894064,0.90701,0.8494064681209412,0.07442539806565246,0.05912394726020469,0.24679615963273274,-0.007337522843995886,-0.055097542005310626,-0.02431620584200464
EBV_SFD98,8,0.5610196471214295,1.2113310098648071,0.8861753284931183,100000,0.31215,isotonic,0.0670930660810008,0.22265465262179707,0.0038685858538552663,0.90737,0.8507484330438425,0.07442539806565246,0.05912394726020469,0.24679615963273274,-0.007332331984651663,-0.05525536140634942,-0.024141507010935676
EBV_SFD98,8,0.5610196471214295,1.2113310098648071,0.8861753284931183,100000,0.31215,magaware_platt,0.06707682746499073,0.22249442444500087,0.005253974887580136,0.90684,0.8486187845303867,0.07442539806565246,0.05912394726020469,0.24679615963273274,-0.007348570600661727,-0.05386997237262455,-0.024301735187731877
EBV_SFD98,8,0.5610196471214295,1.2113310098648071,0.8861753284931183,100000,0.31215,magbinned_beta,0.0670512156452987,0.22233300380278592,0.0038415938889942414,0.90725,0.8499943394090343,0.07442539806565246,0.05912394726020469,0.24679615963273274,-0.007374182420353759,-0.055282353371210444,-0.02446315582994682
EBV_SFD98,8,0.5610196471214295,1.2113310098648071,0.8861753284931183,100000,0.31215,magbinned_isotonic,0.06712067983666467,0.22388998492461026,0.003978522053135585,0.90711,0.8501169826542961,0.07442539806565246,0.05912394726020469,0.24679615963273274,-0.007304718228987789,-0.0551454252070691,-0.02290617470812248
EBV_SFD98,9,1.2113310098648071,10.046147346496582,5.628739178180695,100000,0.27668,uncalibrated,0.06901347939412192,0.22983882709104222,0.05427255793279132,0.9048,0.840536013400335,0.06901347939412192,0.05427255793279132,0.22983882709104222,0.0,0.0,0.0
EBV_SFD98,9,1.2113310098648071,10.046147346496582,5.628739178180695,100000,0.27668,beta,0.06255141042465409,0.20764706816117984,0.004309390762114598,0.91387,0.8423826516607192,0.06901347939412192,0.05427255793279132,0.22983882709104222,-0.006462068969467827,-0.049963167170676726,-0.022191758929862387
EBV_SFD98,9,1.2113310098648071,10.046147346496582,5.628739178180695,100000,0.27668,isotonic,0.06253723480190064,0.2082022648719666,0.003679059170184659,0.91367,0.842799133237431,0.06901347939412192,0.05427255793279132,0.22983882709104222,-0.006476244592221278,-0.050593498762606666,-0.021636562219075617
EBV_SFD98,9,1.2113310098648071,10.046147346496582,5.628739178180695,100000,0.27668,magaware_platt,0.06254628584257069,0.2076659806348557,0.005221955913559333,0.91401,0.8420491908671773,0.06901347939412192,0.05427255793279132,0.22983882709104222,-0.006467193551551231,-0.04905060201923199,-0.02217284645618653
EBV_SFD98,9,1.2113310098648071,10.046147346496582,5.628739178180695,100000,0.27668,magbinned_beta,0.06248638511988498,0.20740358516682833,0.003603056762008297,0.91358,0.8418779961210524,0.06901347939412192,0.05427255793279132,0.22983882709104222,-0.006527094274236936,-0.050669501170783025,-0.022435241924213895
EBV_SFD98,9,1.2113310098648071,10.046147346496582,5.628739178180695,100000,0.27668,magbinned_isotonic,0.06249180952710366,0.21000787053258071,0.0038887760561749736,0.91361,0.8423338747650247,0.06901347939412192,0.05427255793279132,0.22983882709104222,-0.006521669867018257,-0.05038378187661635,-0.01983095655846151
